#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len	
chr19	54000000	54100000	0.545550	0.454450	26033	22767	22678	28522	0	0	100000
chr19	54100000	54200000	0.522970	0.477030	25324	23563	24140	26973	0	0	100000
chr19	54200000	54300000	0.528510	0.471490	23682	23553	23596	29169	0	0	100000
chr19	54300000	54400000	0.496650	0.503350	24599	25520	24815	25066	0	0	100000
chr19	54400000	54500000	0.478590	0.521410	22649	25108	27033	25210	0	0	100000
chr19	54500000	54600000	0.525490	0.474510	25670	23967	23484	26879	0	0	100000
chr19	54600000	54700000	0.443620	0.556380	21859	28359	27279	22503	0	0	100000
chr19	54700000	54800000	0.494680	0.505320	23949	24746	25786	25519	0	0	100000
chr19	54800000	54900000	0.514670	0.485330	25965	24281	24252	25502	0	0	100000
chr19	54900000	55000000	0.475860	0.524140	24136	26242	26172	23450	0	0	100000
chr19	55000000	55100000	0.539400	0.460600	25937	22742	23318	28003	0	0	100000
chr19	55100000	55200000	0.542510	0.457490	27107	23374	22375	27144	0	0	100000
chr19	55200000	55300000	0.534280	0.465720	27857	22609	23963	25571	0	0	100000
chr19	55300000	55400000	0.539030	0.460970	26699	22058	24039	27204	0	0	100000
chr19	55400000	55500000	0.510400	0.489600	26104	23919	25041	24936	0	0	100000
chr19	55500000	55600000	0.489130	0.510870	24320	25091	25996	24593	0	0	100000
chr19	55600000	55700000	0.450210	0.549790	22762	28747	26232	22259	0	0	100000
chr19	55700000	55800000	0.457780	0.542220	24045	27816	26406	21733	0	0	100000
chr19	55800000	55900000	0.434560	0.565440	21519	28381	28163	21937	0	0	100000
chr19	55900000	56000000	0.447030	0.552970	22318	27271	28026	22385	0	0	100000
chr19	56000000	56100000	0.470020	0.529980	23372	26865	26133	23630	0	0	100000
chr19	56100000	56200000	0.440690	0.559310	20227	27752	28179	23842	0	0	100000
chr19	56200000	56300000	0.546860	0.453140	27129	22869	22445	27557	0	0	100000
chr19	56300000	56400000	0.571770	0.428230	29296	21190	21633	27881	0	0	100000
chr19	56400000	56500000	0.560380	0.439620	29232	22149	21813	26806	0	0	100000
chr19	56500000	56600000	0.534880	0.465120	25143	23100	23412	28345	0	0	100000
chr19	56600000	56700000	0.462690	0.537310	23834	26979	26752	22435	0	0	100000
chr19	56700000	56800000	0.541480	0.458520	26457	23169	22683	27691	0	0	100000
chr19	56800000	56900000	0.574710	0.425290	29080	21158	21371	28391	0	0	100000
chr19	56900000	57000000	0.581740	0.418260	29514	20902	20924	28660	0	0	100000
chr19	57000000	57100000	0.588070	0.411930	28528	19973	21220	30279	0	0	100000
chr19	57100000	57200000	0.531780	0.468220	25937	22968	23854	27241	0	0	100000
chr19	57200000	57300000	0.576330	0.423670	28509	20913	21454	29124	0	0	100000
chr19	57300000	57400000	0.567610	0.432390	28709	22539	20700	28052	0	0	100000
chr19	57400000	57500000	0.548680	0.451320	27199	22547	22585	27669	0	0	100000
chr19	57500000	57600000	0.545910	0.454090	27879	23319	22090	26712	0	0	100000
chr19	57600000	57700000	0.555150	0.444850	27819	22339	22146	27696	0	0	100000
chr19	57700000	57800000	0.548580	0.451420	24610	23205	21937	30248	0	0	100000
chr19	57800000	57900000	0.571730	0.428270	25096	21002	21825	32077	0	0	100000
chr19	57900000	58000000	0.560080	0.439920	26881	21220	22772	29127	0	0	100000
chr19	58000000	58100000	0.554530	0.445470	28297	21767	22780	27156	0	0	100000
chr19	58100000	58200000	0.560390	0.439610	27276	21924	22037	28763	0	0	100000
chr19	58200000	58300000	0.549170	0.450830	28394	22866	22217	26523	0	0	100000
chr19	58300000	58400000	0.538570	0.461430	26403	23019	23124	27454	0	0	100000
chr19	58400000	58500000	0.540210	0.459790	28123	23468	22511	25898	0	0	100000
chr19	58500000	58600000	0.491520	0.508480	25436	25849	24999	23716	0	0	100000
chr19	58600000	58700000	0.524210	0.475790	27729	24031	23548	24692	0	0	100000
chr19	58700000	58800000	0.527930	0.472070	26149	22694	24513	26644	0	0	100000
chr19	58800000	58900000	0.483900	0.516100	24721	25781	25829	23669	0	0	100000
chr19	58900000	59000000	0.482760	0.517240	23403	25827	25897	24873	0	0	100000
chr19	59000000	59100000	0.461180	0.538820	23291	27480	26402	22827	0	0	100000
chr19	59100000	59128983	0.382121	0.272850	5355	3893	4015	5720	10000	0	28983
chr22	0	100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	100000	200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	200000	300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	300000	400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	400000	500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	500000	600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	600000	700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	700000	800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	800000	900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	900000	1000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1000000	1100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1100000	1200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1200000	1300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1300000	1400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1400000	1500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1500000	1600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1600000	1700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1700000	1800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1800000	1900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	1900000	2000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2000000	2100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2100000	2200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2200000	2300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2300000	2400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2400000	2500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2500000	2600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2600000	2700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2700000	2800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2800000	2900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	2900000	3000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3000000	3100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3100000	3200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3200000	3300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3300000	3400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3400000	3500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3500000	3600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3600000	3700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3700000	3800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3800000	3900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	3900000	4000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4000000	4100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4100000	4200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4200000	4300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4300000	4400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4400000	4500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4500000	4600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4600000	4700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4700000	4800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4800000	4900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	4900000	5000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5000000	5100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5100000	5200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5200000	5300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5300000	5400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5400000	5500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5500000	5600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5600000	5700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5700000	5800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5800000	5900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	5900000	6000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6000000	6100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6100000	6200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6200000	6300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6300000	6400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6400000	6500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6500000	6600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6600000	6700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6700000	6800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6800000	6900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	6900000	7000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7000000	7100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7100000	7200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7200000	7300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7300000	7400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7400000	7500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7500000	7600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7600000	7700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7700000	7800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7800000	7900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	7900000	8000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8000000	8100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8100000	8200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8200000	8300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8300000	8400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8400000	8500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8500000	8600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8600000	8700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8700000	8800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8800000	8900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	8900000	9000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9000000	9100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9100000	9200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9200000	9300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9300000	9400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9400000	9500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9500000	9600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9600000	9700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9700000	9800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9800000	9900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	9900000	10000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10000000	10100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10100000	10200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10200000	10300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10300000	10400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10400000	10500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10500000	10600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10600000	10700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10700000	10800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10800000	10900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	10900000	11000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11000000	11100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11100000	11200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11200000	11300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11300000	11400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11400000	11500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11500000	11600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11600000	11700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11700000	11800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11800000	11900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	11900000	12000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12000000	12100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12100000	12200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12200000	12300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12300000	12400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12400000	12500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12500000	12600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12600000	12700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12700000	12800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12800000	12900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	12900000	13000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13000000	13100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13100000	13200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13200000	13300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13300000	13400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13400000	13500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13500000	13600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13600000	13700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13700000	13800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13800000	13900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	13900000	14000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14000000	14100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14100000	14200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14200000	14300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14300000	14400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14400000	14500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14500000	14600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14600000	14700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14700000	14800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14800000	14900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	14900000	15000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15000000	15100000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15100000	15200000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15200000	15300000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15300000	15400000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15400000	15500000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15500000	15600000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15600000	15700000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15700000	15800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15800000	15900000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	15900000	16000000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	16000000	16100000	0.261910	0.238090	13194	11865	11944	12997	50000	0	100000
chr22	16100000	16200000	0.608130	0.391870	31739	20049	19138	29074	0	0	100000
chr22	16200000	16300000	0.571610	0.428390	30313	22013	20826	26848	0	0	100000
chr22	16300000	16400000	0.588160	0.411840	29819	20669	20515	28997	0	0	100000
chr22	16400000	16500000	0.599870	0.400130	30403	20034	19979	29584	0	0	100000
chr22	16500000	16600000	0.550910	0.449090	29170	22336	22573	25921	0	0	100000
chr22	16600000	16700000	0.598510	0.379990	27196	18963	19036	32655	2150	0	100000
chr22	16700000	16800000	0.000000	0.000000	0	0	0	0	100000	0	100000
chr22	16800000	16900000	0.311590	0.209910	18135	10024	10967	13024	47850	0	100000
chr22	16900000	17000000	0.612690	0.387310	34338	19057	19674	26931	0	0	100000
chr22	17000000	17100000	0.535870	0.464130	26619	24658	21755	26968	0	0	100000
chr22	17100000	17200000	0.605000	0.395000	31911	20014	19486	28589	0	0	100000
chr22	17200000	17300000	0.625950	0.374050	32574	19046	18359	30021	0	0	100000
chr22	17300000	17400000	0.608310	0.391690	31294	19507	19662	29537	0	0	100000
chr22	17400000	17500000	0.551430	0.448570	29176	22760	22097	25967	0	0	100000
chr22	17500000	17600000	0.537730	0.462270	27315	22745	23482	26458	0	0	100000
chr22	17600000	17700000	0.498710	0.501290	26998	25257	24872	22873	0	0	100000
chr22	17700000	17800000	0.519080	0.480920	25919	23866	24226	25989	0	0	100000
chr22	17800000	17900000	0.554000	0.446000	26752	21947	22653	28648	0	0	100000
chr22	17900000	18000000	0.570330	0.429670	26406	21294	21673	30627	0	0	100000
chr22	18000000	18100000	0.526930	0.473070	26764	23796	23511	25929	0	0	100000
chr22	18100000	18200000	0.568540	0.431460	26586	21540	21606	30268	0	0	100000
chr22	18200000	18300000	0.482030	0.517970	24436	26036	25761	23767	0	0	100000
chr22	18300000	18400000	0.495960	0.504040	26247	25670	24734	23349	0	0	100000
chr22	18400000	18500000	0.519400	0.480600	28296	25324	22736	23644	0	0	100000
chr22	18500000	18600000	0.517670	0.482330	25191	24005	24228	26576	0	0	100000
chr22	18600000	18700000	0.559080	0.440920	27231	22047	22045	28677	0	0	100000
chr22	18700000	18800000	0.541570	0.458430	27899	23316	22527	26258	0	0	100000
chr22	18800000	18900000	0.537200	0.462800	27648	23437	22843	26072	0	0	100000
chr22	18900000	19000000	0.468890	0.531110	23765	26734	26377	23124	0	0	100000
chr22	19000000	19100000	0.503150	0.496850	27708	25158	24527	22607	0	0	100000
chr22	19100000	19200000	0.461150	0.538690	23758	28225	25644	22357	16	0	100000
chr22	19200000	19300000	0.557230	0.442720	29453	22298	21974	26270	5	0	100000
chr22	19300000	19400000	0.550110	0.449890	28602	22862	22127	26409	0	0	100000
chr22	19400000	19500000	0.529540	0.470460	26169	23957	23089	26785	0	0	100000
chr22	19500000	19600000	0.509930	0.490070	24985	24142	24865	26008	0	0	100000
chr22	19600000	19700000	0.509930	0.490070	26090	24748	24259	24903	0	0	100000
chr22	19700000	19800000	0.402060	0.597940	20431	29749	30045	19775	0	0	100000
chr22	19800000	19900000	0.473460	0.526540	25613	26737	25917	21733	0	0	100000
chr22	19900000	20000000	0.456210	0.543790	24447	27243	27136	21174	0	0	100000
chr22	20000000	20100000	0.464980	0.535020	21379	26170	27332	25119	0	0	100000
chr22	20100000	20200000	0.394660	0.605340	18493	30423	30111	20973	0	0	100000
chr22	20200000	20300000	0.405970	0.594030	20694	29465	29938	19903	0	0	100000
chr22	20300000	20400000	0.507340	0.492660	25288	24584	24682	25446	0	0	100000
chr22	20400000	20500000	0.463360	0.536640	24685	27010	26654	21651	0	0	100000
chr22	20500000	20600000	0.045500	0.048810	2018	2516	2365	2532	90569	0	100000
chr22	20600000	20700000	0.513130	0.392560	25356	19479	19777	25957	9431	0	100000
chr22	20700000	20800000	0.483560	0.516440	24594	26035	25609	23762	0	0	100000
chr22	20800000	20900000	0.508970	0.491030	24563	24644	24459	26334	0	0	100000
chr22	20900000	21000000	0.479410	0.520590	24085	25874	26185	23856	0	0	100000
chr22	21000000	21100000	0.501360	0.498640	24510	24608	25256	25626	0	0	100000
chr22	21100000	21200000	0.538570	0.461430	28030	23348	22795	25827	0	0	100000
chr22	21200000	21300000	0.527540	0.472460	26798	23075	24171	25956	0	0	100000
chr22	21300000	21400000	0.450240	0.549760	21751	27042	27934	23273	0	0	100000
chr22	21400000	21500000	0.517140	0.482860	25019	24076	24210	26695	0	0	100000
chr22	21500000	21600000	0.535000	0.465000	26991	23698	22802	26509	0	0	100000
chr22	21600000	21700000	0.541290	0.458710	28299	23209	22662	25830	0	0	100000
chr22	21700000	21800000	0.461310	0.538690	21591	26679	27190	24540	0	0	100000
chr22	21800000	21900000	0.461200	0.538800	24051	27069	26811	22069	0	0	100000
chr22	21900000	22000000	0.485070	0.514930	22736	25566	25927	25771	0	0	100000
chr22	22000000	22100000	0.478560	0.521440	24138	25652	26492	23718	0	0	100000
chr22	22100000	22200000	0.558350	0.441650	29579	21958	22207	26256	0	0	100000
chr22	22200000	22300000	0.512240	0.487760	26579	24558	24218	24645	0	0	100000
chr22	22300000	22400000	0.511310	0.488690	26444	24210	24659	24687	0	0	100000
chr22	22400000	22500000	0.573250	0.426750	28612	21606	21069	28713	0	0	100000
chr22	22500000	22600000	0.548590	0.451410	28153	22410	22731	26706	0	0	100000
chr22	22600000	22700000	0.556470	0.443530	27890	22097	22256	27757	0	0	100000
chr22	22700000	22800000	0.554290	0.445710	27298	22405	22166	28131	0	0	100000
chr22	22800000	22900000	0.568470	0.431530	29692	21832	21321	27155	0	0	100000
chr22	22900000	23000000	0.514870	0.485130	24892	23808	24705	26595	0	0	100000
chr22	23000000	23100000	0.529340	0.470660	27386	23730	23336	25548	0	0	100000
chr22	23100000	23200000	0.551630	0.448370	28629	22767	22070	26534	0	0	100000
chr22	23200000	23300000	0.497460	0.502540	25958	25614	24640	23788	0	0	100000
chr22	23300000	23400000	0.582340	0.417660	31203	21002	20764	27031	0	0	100000
chr22	23400000	23500000	0.445530	0.554470	22892	27427	28020	21661	0	0	100000
chr22	23500000	23600000	0.481980	0.518020	22171	25441	26361	26027	0	0	100000
chr22	23600000	23700000	0.496040	0.503960	23099	24831	25565	26505	0	0	100000
chr22	23700000	23800000	0.485500	0.514500	23817	26098	25352	24733	0	0	100000
chr22	23800000	23900000	0.507260	0.492740	26104	25533	23741	24622	0	0	100000
chr22	23900000	24000000	0.495620	0.504380	24840	26018	24420	24722	0	0	100000
chr22	24000000	24100000	0.503580	0.496420	27380	25584	24058	22978	0	0	100000
chr22	24100000	24200000	0.461380	0.538620	22769	26189	27673	23369	0	0	100000
chr22	24200000	24300000	0.508850	0.491150	25783	24443	24672	25102	0	0	100000
chr22	24300000	24400000	0.492770	0.507230	23875	25335	25388	25402	0	0	100000
chr22	24400000	24500000	0.530730	0.469270	23248	22927	24000	29825	0	0	100000
chr22	24500000	24600000	0.450930	0.549070	21938	27226	27681	23155	0	0	100000
chr22	24600000	24700000	0.514750	0.485250	25584	23605	24920	25891	0	0	100000
chr22	24700000	24800000	0.589910	0.410090	28270	20266	20743	30721	0	0	100000
chr22	24800000	24900000	0.500710	0.499290	25138	24490	25439	24933	0	0	100000
chr22	24900000	25000000	0.493890	0.506110	24087	25210	25401	25302	0	0	100000
chr22	25000000	25100000	0.511410	0.488590	23747	23627	25232	27394	0	0	100000
chr22	25100000	25200000	0.563990	0.436010	29889	22083	21518	26510	0	0	100000
chr22	25200000	25300000	0.517310	0.482690	24765	23332	24937	26966	0	0	100000
chr22	25300000	25400000	0.517700	0.482300	24927	23482	24748	26843	0	0	100000
chr22	25400000	25500000	0.511500	0.488500	23912	23662	25188	27238	0	0	100000
chr22	25500000	25600000	0.509900	0.490100	23983	24337	24673	27007	0	0	100000
chr22	25600000	25700000	0.547180	0.452820	26279	22264	23018	28439	0	0	100000
chr22	25700000	25800000	0.492800	0.507200	24662	26076	24644	24618	0	0	100000
chr22	25800000	25900000	0.533220	0.466780	25502	23179	23499	27820	0	0	100000
chr22	25900000	26000000	0.577940	0.422060	28289	20764	21442	29505	0	0	100000
chr22	26000000	26100000	0.594930	0.405070	27779	19416	21091	31714	0	0	100000
chr22	26100000	26200000	0.528120	0.471880	25355	22997	24191	27457	0	0	100000
chr22	26200000	26300000	0.544410	0.455590	25395	22434	23125	29046	0	0	100000
chr22	26300000	26400000	0.552360	0.447640	26357	22445	22319	28879	0	0	100000
chr22	26400000	26500000	0.565320	0.434680	27513	22067	21401	29019	0	0	100000
chr22	26500000	26600000	0.571130	0.428870	29494	21350	21537	27619	0	0	100000
chr22	26600000	26700000	0.558350	0.441650	28114	21746	22419	27721	0	0	100000
chr22	26700000	26800000	0.548640	0.451360	28455	22564	22572	26409	0	0	100000
chr22	26800000	26900000	0.535390	0.464610	27492	23327	23134	26047	0	0	100000
chr22	26900000	27000000	0.522040	0.477960	27595	24034	23762	24609	0	0	100000
chr22	27000000	27100000	0.521270	0.478730	24642	23372	24501	27485	0	0	100000
chr22	27100000	27200000	0.529860	0.470140	25515	23086	23928	27471	0	0	100000
chr22	27200000	27300000	0.556680	0.443320	26515	21515	22817	29153	0	0	100000
chr22	27300000	27400000	0.549590	0.450410	26579	22086	22955	28380	0	0	100000
chr22	27400000	27500000	0.544390	0.455610	27106	22711	22850	27333	0	0	100000
chr22	27500000	27600000	0.548120	0.451880	27871	22224	22964	26941	0	0	100000
chr22	27600000	27700000	0.540990	0.459010	27494	22393	23508	26605	0	0	100000
chr22	27700000	27800000	0.559840	0.440160	27865	21969	22047	28119	0	0	100000
chr22	27800000	27900000	0.504290	0.495710	25536	25007	24564	24893	0	0	100000
chr22	27900000	28000000	0.507660	0.492340	26540	24888	24346	24226	0	0	100000
chr22	28000000	28100000	0.497940	0.502060	25546	25152	25054	24248	0	0	100000
chr22	28100000	28200000	0.494710	0.505290	25790	26051	24478	23681	0	0	100000
chr22	28200000	28300000	0.557630	0.442370	29792	22709	21528	25971	0	0	100000
chr22	28300000	28400000	0.576660	0.423340	27656	21190	21144	30010	0	0	100000
chr22	28400000	28500000	0.558760	0.441240	29300	22469	21655	26576	0	0	100000
chr22	28500000	28600000	0.602090	0.397910	33043	20037	19754	27166	0	0	100000
chr22	28600000	28700000	0.621140	0.378860	33792	19233	18653	28322	0	0	100000
chr22	28700000	28800000	0.618600	0.381400	31984	19866	18274	29876	0	0	100000
chr22	28800000	28900000	0.623600	0.376400	33163	20006	17634	29197	0	0	100000
chr22	28900000	29000000	0.613200	0.386800	34128	19897	18783	27192	0	0	100000
chr22	29000000	29100000	0.587460	0.412540	33087	21384	19870	25659	0	0	100000
chr22	29100000	29200000	0.552670	0.447330	28210	22524	22209	27057	0	0	100000
chr22	29200000	29300000	0.538680	0.461320	26159	22456	23676	27709	0	0	100000
chr22	29300000	29400000	0.559640	0.440360	25932	21354	22682	30032	0	0	100000
chr22	29400000	29500000	0.539570	0.460430	25555	23187	22856	28402	0	0	100000
chr22	29500000	29600000	0.528560	0.471440	27157	22954	24190	25699	0	0	100000
chr22	29600000	29700000	0.496910	0.503090	23193	25124	25185	26498	0	0	100000
chr22	29700000	29800000	0.477770	0.522230	25026	26345	25878	22751	0	0	100000
chr22	29800000	29900000	0.524010	0.475990	27432	23850	23749	24969	0	0	100000
